id,valid_since,valid_until,confirmed,supplier,iata,period,diff_calc,value_fee_calc,value_fee_calc_1,value_fee_calc_2,value_fee_calc_3,value_fee_calc_4,value_fee_calc_5,value_fee_calc_6,SAF_diff_calc,total_fees_calc,diff_total,rank1,rank2,rank_final,platts_value,price_usc_per_gallon,price_dollar_per_tonne
3066,2025-03-13,2025-03-31,Tender,Jetex,LBA,MP,-15.668474241824068,2.457991896686151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457991896686151,-15.668474241824068,3,1,3.1,474.945729057092,461.7352467119541,1524.7421316922148
2784,2025-03-16,2025-03-31,Tender,WF,LCA,PM,34.75,4.217,22.069,16.0,0.0,0.0,0.0,0.0,0.0,42.286,34.75,1,1,1.1,216.3,293.336,968.6541392
2905,2025-03-17,2025-03-31,Tender,Royal Petrol,LCA,PM,33.97924510974378,3.7197085207441587,4.51231930834198,14.693727615024336,0.0,0.0,0.0,0.0,22.068950697223716,22.925755444110475,56.0481958069675,1,2,1.2,216.3,295.27395125107796,975.0536418213096
3117,2025-03-13,2025-03-31,Tender,Jetex,LCA,1/2M,49.370924786481766,29.12113141702636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12113141702636,49.370924786481766,4,1,4.1,205.17615942029,283.6682156237981,936.7291816329061
2408,2025-03-13,2025-03-31,Tender,CAC,LCA,1/2M,33.060887133804755,3.7197085207441587,4.51231930834198,15.671573204267357,6.378822823685808,0.0,0.0,0.0,22.333929522061737,30.282423857039305,55.39481665586649,4,2,4.2,205.17615942029,290.85339993319576,960.456097259399
3308,2025-03-13,2025-03-31,Tender,Air BP,LCA,1/2M,39.4893929653779,3.7197085207441587,4.51231930834198,15.671573204267357,0.0,0.0,0.0,0.0,22.333929522061737,23.903601033353496,61.82332248743964,4,3,4.3,205.17615942029,290.9030829410831,960.6201604880446
2635,2025-03-14,2025-03-31,Tender,AEG,LCA,1/2M,57.49999999999999,4.5192720413919005,3.7197085207441587,0.0,0.0,0.0,0.0,0.0,22.37556905167914,8.23898056213606,79.87556905167914,4,4,4.4,205.17615942029,293.2907090341052,968.5045793724222
2304,2025-03-12,2025-03-31,Tender,UCIG,LCA,1/2M,50.73927817063091,3.7197085207441587,15.671573204267357,4.51231930834198,0.0,0.0,0.0,0.0,22.333929522061737,23.903601033353496,73.07320769269265,4,5,4.5,205.17615942029,302.1529681463361,997.769531412831
2903,2025-03-17,2025-03-31,Tender,Royal Petrol,LCJ,PW,43.910776687443416,2.1734431273106125,3.5921087322279037,0.0,0.0,0.0,0.0,0.0,0.0,5.765551859538516,43.910776687443416,1,1,1.1,203.977019230769,253.65334777775092,837.6140850316891
2478,2025-03-13,2025-03-31,Tender,CAC,LCJ,PW,43.162824869133985,2.1734431273106125,3.5921087322279037,1.0094433424687956,0.0,0.0,0.0,0.0,0.0,6.774995202007312,43.162824869133985,1,2,1.2,203.977019230769,253.91483930191032,838.4775823427683
2636,2025-03-14,2025-03-31,Tender,AEG,LCJ,PW,44.88241618400661,2.1734431273106125,3.5921087322279037,0.0,0.0,0.0,0.0,0.0,0.0,5.765551859538516,44.88241618400661,1,3,1.3,203.977019230769,254.62498727431412,840.8226329772401
2991,2025-03-13,2025-03-31,Tender,Ist Jet,LCJ,PW,45.42494140080353,3.5921087322279037,2.1734431273106125,0.0,0.0,0.0,0.0,0.0,0.0,5.765551859538516,45.42494140080353,1,4,1.4,203.977019230769,255.16751249111104,842.6141597481469
3083,2025-03-13,2025-03-31,Tender,Jetex,LCJ,PW,49.42498603232263,5.720003256483766,4.542494140080353,0.0,0.0,0.0,0.0,0.0,0.0,10.262497396564118,49.42498603232263,1,5,1.5,203.977019230769,263.66450265965574,870.6729206827151
2508,2025-03-14,2025-03-31,Tender,Total,LEJ,PW,22.770178327919854,5.909817275948664,0.9907634859974549,1.9070338521903665,0.0,0.0,0.0,0.0,21.19830598704165,8.807614614136487,43.9684843149615,1,1,1.1,203.977019230769,256.753118159867,847.8501467875127
2637,2025-03-14,2025-03-31,Tender,AEG,LEJ,PW,34.79657618048769,0.9907634844972761,1.9070338521903665,0.0,0.0,0.0,0.0,0.0,16.84508243613131,2.897797336687643,51.641658616619,1,3,1.3,203.977019230769,258.5164751840756,853.6731043528545
3043,2025-03-13,2025-03-31,Tender,Jetex,LEJ,PW,27.38261689364261,24.759579259343834,4.290826167428325,0.0,0.0,0.0,0.0,0.0,0.0,29.05040542677216,27.38261689364261,1,4,1.4,203.977019230769,260.4100415511838,859.9260392103191
2432,2025-03-13,2025-03-31,Tender,CAC,LEJ,PW,27.810904827993713,0.9907634844972761,6.135780877676113,4.290826167428325,0.0,0.0,0.0,0.0,21.57684716538168,11.417370529601714,49.38775199337539,1,5,1.5,203.977019230769,264.78214175374615,874.3635884992206
2785,2025-03-16,2025-03-31,Tender,WF,LEJ,PW,54.071000000000005,1.1525,18.182000000000002,6.869,5.859,2.2164883917620735,0.0,0.0,0.0,34.27898839176207,54.071000000000005,1,6,1.6,203.977019230769,292.3270076225311,965.3222445711222
2509,2025-03-14,2025-03-31,Tender,Total,LGW,PM,20.203875470658463,6.395185689764504,0.0,0.0,0.0,0.0,0.0,0.0,18.927058917001474,6.395185689764504,39.130934387659934,1,1,1.1,225.57,271.0961200774244,895.2136077196709
2638,2025-03-14,2025-03-31,Tender,AEG,LGW,1/2M,34.0,6.414281642746728,4.0,0.0,0.0,0.0,0.0,0.0,16.655811846961296,10.414281642746728,50.6558118469613,2,1,2.1,210.361212121212,271.43130561092,896.32045738838
3309,2025-03-13,2025-03-31,Tender,Air BP,LGW,1/2M,22.958949398475525,6.395185689764504,259.26428472018256,0.0,0.0,0.0,0.0,0.0,16.655811846961296,265.65947040994706,39.614761245436824,2,2,2.2,210.361212121212,515.6354437765959,1702.7313624390752
3063,2025-03-13,2025-03-31,Tender,Jetex,LGW,PW,27.55073927817063,25.3283129763982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3283129763982,27.55073927817063,4,1,4.1,203.977019230769,256.85607148533785,848.1901192588826
2367,2025-03-13,2025-03-31,Tender,UCIG,LGW,PW,28.92827624207916,3.673431903756084,6.233114909325637,0.0,0.0,0.0,0.0,0.0,16.655811846961296,9.906546813081722,45.584088089040456,4,2,4.2,203.977019230769,259.4676541328912,856.8140874776333
2510,2025-03-14,2025-03-31,Tender,Total,LHR,PM,11.938653687207273,0.6189047325520506,0.844139048500106,0.7770583944304622,0.0,0.0,0.0,0.0,17.034353025301325,2.240102175482619,28.9730067125086,1,1,1.1,225.57,256.7831088879912,847.9491821699246
2639,2025-03-14,2025-03-31,Tender,AEG,LHR,PW,15.0,0.7770583932538679,0.618904731614927,0.844139048500106,0.0,0.0,0.0,0.0,18.2,2.240102173368901,33.2,2,1,2.1,391.521,426.9611021733689,1409.9109515968987
3064,2025-03-13,2025-03-31,Tender,Jetex,LHR,PW,16.530443566902377,21.517127376251263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.517127376251263,16.530443566902377,2,2,2.2,391.521,429.56857094315365,1418.521334968482
2786,2025-03-16,2025-03-31,Tender,WF,LHR,MP,0.0,9.005886142578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.005886142578122,0.0,4,1,4.1,391.521,400.5268861425781,1322.6198834200216
2511,2025-03-14,2025-03-31,Tender,Total,LIL,PW,26.767995896943948,13.80811424709888,4.171635724199057,3.5597958233733125,1.4322616008103561,0.0,0.0,0.0,17.034353025301325,22.97180739548161,43.80234892224527,1,1,1.1,206.396809210526,273.17096552825285,902.0651623673966
2640,2025-03-14,2025-03-31,Tender,AEG,LIL,PW,28.24090382826436,1.449643416354171,3.5597958233733125,11.367707348442432,4.171635724199057,1.711440636581101,0.0,0.0,17.034353025301325,22.260222948950073,45.275256853565686,1,2,1.2,203.977019230769,271.51249903328477,896.588574307713
2427,2025-03-13,2025-03-31,Tender,CAC,LIL,PW,36.50181258674176,1.4322615986416762,3.5597958179831957,4.171635724199057,13.80811424709888,2.567160954871652,0.0,0.0,18.772360758895754,25.538968342794462,55.27417334563751,1,4,1.4,206.396809210526,287.20995089895797,948.424699858539
3143,2025-03-13,2025-03-31,Tender,Jetex,LIL,PW,53.802976480236644,40.83381641726833,1.711440636581101,0.0,0.0,0.0,0.0,0.0,0.0,42.54525705384943,53.802976480236644,1,5,1.5,203.977019230769,300.32525276485507,991.7340496801044
2787,2025-03-16,2025-03-31,Tender,WF,LIL,PW,27.325,1.685,4.137,0.295,4.849,22.627,13.211999999999998,58.814216181467536,0.0,105.61921618146752,27.325,1,6,1.6,203.977019230769,336.9212354122365,1112.5813035782874
2641,2025-03-14,2025-03-31,Tender,AEG,LIN,PM,33.07696466516436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.429089310497643,0.0,43.506053975662006,1,1,1.1,225.57,269.076053975662,888.5429454384309
2925,2025-03-13,2025-03-31,Tender,Ist Jet,LIN,PM,35.45890365569199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.429089310497643,0.0,45.887992966189636,1,2,1.2,225.57,271.45799296618964,896.4085843729514
3173,2025-03-13,2025-03-31,Tender,Jetex,LIN,PM,34.68297941099096,12.947516226285925,0.8297681447030506,0.0,0.0,0.0,0.0,0.0,0.0,13.777284370988976,34.68297941099096,1,3,1.3,225.57,274.03026378197995,904.9027370608542
2451,2025-03-13,2025-03-31,Tender,CAC,LIN,PM,36.84944889709167,11.819634551897328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819634551897328,36.84944889709167,1,4,1.4,225.57,274.239083448989,905.5923013652515
2512,2025-03-14,2025-03-31,Tender,Total,LIN,PW,25.551268810719225,1.6595362894061012,0.0,0.0,0.0,0.0,0.0,0.0,11.471998241547407,1.6595362894061012,37.02326705226663,5,1,5.1,203.977019230769,242.65982257244173,801.311266098717
3310,2025-03-13,2025-03-31,Tender,Air BP,LIN,PW,23.291632793444737,1.8743854581447064,0.8297681447030506,0.0,0.0,0.0,0.0,0.0,13.059670652731016,2.704153602847757,36.351303446175756,5,2,5.2,203.977019230769,243.03247627979252,802.5418431711308
2788,2025-03-16,2025-03-31,Tender,WF,LIN,PW,10.101,2.02,12.121,10.101,5.657,1.7359464412530046,0.0,0.0,0.0,31.634946441253007,10.101,5,3,5.3,203.977019230769,245.712965672022,811.3933552421511
3200,2025-03-13,2025-03-31,Tender,Jetex,LIS,PM,22.51570854874371,14.996794035804571,0.7739828822274202,0.0,0.0,0.0,0.0,0.0,0.0,15.770776918031991,22.51570854874371,1,1,1.1,225.57,263.8564854667757,871.3068863083868
2881,2025-03-17,2025-03-31,Tender,Royal Petrol,LIS,PM,23.117814638269774,2.0510542310645365,4.5609883917909695,0.7120642516492266,1.4287852355381772,0.0,0.0,0.0,10.933161960505029,8.752892110042911,34.0509765987748,1,2,1.2,225.57,268.3738687088177,886.224189250258
3007,2025-03-13,2025-03-31,Tender,Ist Jet,LIS,PM,23.98690541414458,2.0510542310645365,4.55751202868747,7.647998827698272,0.0,0.0,0.0,0.0,14.216181467536046,14.256565087450278,38.203086881680626,1,3,1.3,225.57,278.0296519691309,918.109516732464
3311,2025-03-13,2025-03-31,Tender,Air BP,LIS,PW,19.884796952015506,2.0510542310645365,5.454413709390266,0.8569538472021996,1.4461670510556732,0.0,0.0,0.0,2.1198263271472753,9.808588838712675,22.004623279162782,4,1,4.1,203.977019230769,235.79023134864445,778.6265019594937
2642,2025-03-14,2025-03-31,Tender,AEG,LIS,PW,20.302357003647366,2.016290600029544,5.454413709390266,1.4461670510556732,2.1198263271472753,0.8359015128056138,0.0,0.0,13.059670652731016,11.872599200428372,33.36202765637838,4,2,4.2,203.977019230769,249.21164608757576,822.9466977103926
3185,2025-03-13,2025-03-31,Tender,Jetex,LJU,PM,70.65068026035367,23.64269782567043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64269782567043,70.65068026035367,1,1,1.1,216.3,310.59337808602413,1025.6414531156688
2643,2025-03-13,2025-03-31,Tender,AEG,LJU,PM,74.61058775831974,4.571417481101467,3.242744968649519,0.0,0.0,0.0,0.0,0.0,15.087385467344461,7.814162449750986,89.6979732256642,1,2,1.2,216.3,313.8121356754152,1036.2704344273561
3312,2025-03-13,2025-03-31,Tender,Air BP,LJU,PM,77.14206997887777,4.571417481101467,4.0603921048870815,15.01785834537513,0.0,0.0,0.0,0.0,0.0,23.64966793136368,77.14206997887777,1,3,1.3,216.3,317.0917379102415,1047.1003369271994
2644,2025-03-13,2025-03-31,Tender,AEG,LNZ,PW,75.63068565516565,4.171635724199057,3.170443150391283,2.567160954871652,0.0,0.0,0.0,0.0,0.0,9.909239829461992,75.63068565516565,1,1,1.1,368.719,454.25892548462764,1500.0538237353373
2789,2025-03-16,2025-03-31,Tender,WF,LNZ,PW,86.004,4.849,3.685,2.983734373525873,0.0,0.0,0.0,0.0,0.0,11.517734373525874,86.004,1,2,1.2,368.719,466.24073437352587,1539.6201530482572
3194,2025-03-13,2025-03-31,Tender,Jetex,LNZ,MP,0.0,26.304,4.796916694135173,0.0,0.0,0.0,0.0,0.0,0.0,31.100916694135172,0.0,3,1,3.1,368.719,399.81991669413515,1320.285328907373
3026,2025-03-13,2025-03-31,Tender,Ist Jet,LPA,PM,22.801465595851347,1.3140652531227028,1.275129986363512,0.579393965509227,0.0,0.0,0.0,0.0,0.0,3.168589204995442,22.801465595851347,1,1,1.1,225.57,251.54005480084678,830.6355689633563
2645,2025-03-13,2025-03-31,Tender,AEG,LPA,PM,23.864602545182336,1.2820827125705103,1.3140652531227028,0.579393965509227,0.0,0.0,0.0,0.0,0.0,3.17554193120244,23.864602545182336,1,2,1.2,225.57,252.6101444763848,834.1692190899179
3098,2025-03-13,2025-03-31,Tender,Jetex,LPA,PW,21.663999588386403,2.609837883594793,0.6415142689152642,0.0,0.0,0.0,0.0,0.0,0.0,3.2513521525100573,21.663999588386403,3,1,3.1,203.977019230769,228.89237097166546,755.8483874226337
3313,2025-03-13,2025-03-31,Tender,Air BP,LPA,PW,24.855996190019383,1.3220608882607512,1.4946623163494872,0.579393965509227,0.0,0.0,0.0,0.0,0.0,3.3961171701194655,24.855996190019383,3,2,3.2,203.977019230769,232.22913259090785,766.8670416416959
2790,2025-03-16,2025-03-31,Tender,WF,LTN,PW,45.612,1.844,1.2109999999999999,17.413,0.8627106582075315,0.0,0.0,0.0,0.0,21.330710658207533,45.612,1,1,1.1,428.870061651402,495.81277230960956,1637.2729367207926
3062,2025-03-13,2025-03-31,Tender,Jetex,LTN,PW,58.774910460097345,17.696758196344934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696758196344934,58.774910460097345,1,2,1.2,428.870061651402,505.3417303078443,1668.7394618225633
2646,2025-03-13,2025-03-31,Tender,AEG,LTN,PW,61.0,1.8606313133993055,0.0,0.0,0.0,0.0,0.0,0.0,17.41,1.8606313133993055,78.41,1,3,1.3,428.870061651402,509.14069296480136,1681.2843963083671
3061,2025-03-13,2025-03-31,Tender,Jetex,LTN,MP,8278.345984343616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8278.345984343616,4,1,4.1,428.870061651402,8707.216045995017,28752.968827084747
2647,2025-03-13,2025-03-31,Tender,AEG,LUX,PM,7.699514113910989,1.1645816396722368,2.7810904827993714,3.793685527586623,3.5319849131552017,0.0,0.0,0.0,18.169976560321413,11.271342563213434,25.869490674232402,1,1,1.1,225.57,262.71083323744585,867.5237135166938
2468,2025-03-13,2025-03-31,Tender,CAC,LUX,PM,6.952726206998428,3.9268302344506423,4.0951557359220745,1.1645816396722368,2.9757668165953275,0.16521332877886868,0.0,0.0,18.772360758895754,12.32754775541915,25.72508696589418,1,2,1.2,225.14,263.1926347213133,869.1147183767208
2513,2025-03-14,2025-03-31,Tender,Total,LUX,PW,1.738181551749607,3.9268302344506423,4.0951557359220745,1.1645816414356052,2.9757668165953275,0.0,0.0,0.0,18.169976560321413,12.16233442840365,19.90815811207102,3,1,3.1,206.396809210526,238.46730175100066,787.4667238421544
3077,2025-03-13,2025-03-31,Tender,Jetex,LUX,PW,5.13389303124764,29.936892065754176,0.16521332877886868,0.0,0.0,0.0,0.0,0.0,0.0,30.102105394533044,5.13389303124764,3,2,3.2,206.396809210526,241.6328076363067,797.919857376612
3314,2025-03-13,2025-03-31,Tender,Air BP,LUX,PW,6.257453586298586,1.1645816396722368,3.750995788675652,2.7810904827993714,6.305427397126876,0.0,0.0,0.0,18.169976560321413,14.002095308274136,24.427430146619997,3,3,3.3,206.396809210526,244.82633466542012,808.4655223321503
2791,2025-03-16,2025-03-31,Tender,WF,LUX,PW,11.692,1.354,4.36,10.101,4.564,18.182000000000002,0.0,0.0,0.0,38.56100000000001,11.692,3,4,3.4,203.977019230769,254.23001923076902,839.5183695038454
2309,2025-03-12,2025-03-31,Tender,UCIG,LXR,MP,-2.755073927817063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.755073927817063,1,1,1.1,248.553586187896,245.79851226007895,811.6758471852327
3110,2025-03-13,2025-03-31,Tender,Jetex,LXR,MP,-0.4591789879695105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4591789879695105,1,2,1.2,248.553586187896,248.09440719992648,819.2573514555972
3153,2025-03-13,2025-03-31,Tender,Jetex,LXS,1/2M,132.24354853521902,5.758104509137661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758104509137661,132.24354853521902,1,1,1.1,205.17615942029,343.17781246464665,1133.2417723207561
2321,2025-03-13,2025-03-31,Tender,UCIG,LXS,1/2M,136.3761594269446,6.268629281706943,13.784538170723863,0.0,0.0,0.0,0.0,0.0,19.285517494719443,20.053167452430806,155.66167692166405,1,2,1.2,205.17615942029,380.89100379438486,1257.7782727298177
2648,2025-03-13,2025-03-31,Tender,AEG,LXS,PW,139.0,6.268629281706943,13.784538170723863,0.0,0.0,0.0,0.0,0.0,0.0,20.053167452430806,139.0,3,1,3.1,202.542441471572,361.5956089240028,1194.061019788842
3315,2025-03-13,2025-03-31,Tender,Air BP,LYS,PW,34.415994724642225,1.3001598007087063,3.5597958179831957,1.4724612895094102,0.0,0.0,0.0,0.0,17.034353025301325,6.332416908201313,51.450347749943546,1,1,1.1,203.977019230769,261.75978388891383,864.3831583579713
2514,2025-03-14,2025-03-31,Tender,Total,LYS,PW,18.424724448545835,7.484609761833808,8.677002306334039,3.5597958233733125,1.039432569520137,1.4724612895094102,0.0,0.0,17.791435381981383,22.23330175057071,36.21615983052722,1,2,1.2,203.977019230769,262.42648081186695,866.584724936947
3138,2025-03-13,2025-03-31,Tender,Jetex,LYS,PW,22.863344859093633,38.65612870743263,2.8923346758220556,0.0,0.0,0.0,0.0,0.0,0.0,41.548463383254685,22.863344859093633,1,3,1.3,203.977019230769,268.3888274731173,886.273586081728
2422,2025-03-13,2025-03-31,Tender,CAC,LYS,PW,23.639269103794657,3.5597958179831957,7.484609761833808,8.677002306334039,1.0394325679462653,1.4724612895094102,0.0,0.0,20.44122363036159,22.233301743606717,44.08049273415625,1,4,1.4,203.977019230769,270.29081370853197,892.5543250283142
2856,2025-03-17,2025-03-31,Tender,Royal Petrol,LYS,PW,29.2014500693934,7.484609761833808,8.677002306334039,3.5458903709382605,1.4724612895094102,0.0,0.0,0.0,23.318136585745815,21.17996372861552,52.519586655139214,1,5,1.5,203.977019230769,277.6765696145237,916.9435681810802
2792,2025-03-16,2025-03-31,Tender,WF,LYS,PW,26.262999999999998,1.208,4.137,0.295,8.081000000000001,22.627,9.083,3.6672807936427025,0.0,49.0982807936427,26.262999999999998,1,6,1.6,203.977019230769,279.3383000244117,922.4309343406123
2649,2025-03-13,2025-03-31,Tender,AEG,MAD,PM,18.897906309833683,1.3220608882607512,1.4946623163494872,1.172849979154326,0.0,0.0,0.0,0.0,0.0,3.9895731837645645,18.897906309833683,1,1,1.1,225.57,248.45747949359824,820.4562887837601
3012,2025-03-13,2025-03-31,Tender,Ist Jet,MAD,PM,19.349437034076622,1.3140652531227028,1.275129986363512,1.172849979154326,0.0,0.0,0.0,0.0,14.216181467536046,3.762045218640541,33.56561850161267,1,2,1.2,225.57,262.8976637202532,868.1406651370202
3316,2025-03-13,2025-03-31,Tender,Air BP,MAD,PW,14.670252296766686,1.2754776226738618,1.4946623163494872,1.1963069787374128,0.0,0.0,0.0,0.0,13.248941241901031,3.966446917760762,27.919193538667717,3,1,3.1,203.977019230769,235.86265968719746,778.8656748190634
3129,2025-03-13,2025-03-31,Tender,Jetex,MAD,PW,18.604800057307095,15.616667817152619,1.1391212829116986,0.0,0.0,0.0,0.0,0.0,0.0,16.755789100064316,18.604800057307095,3,2,3.2,203.977019230769,239.3376083881404,790.3406504193173
3058,2025-03-13,2025-03-31,Tender,Jetex,MAN,PW,25.71402332629259,25.034438424097715,2.2986806278618834,0.0,0.0,0.0,0.0,0.0,0.0,27.3331190519596,25.71402332629259,1,1,1.1,203.977019230769,257.0241616090212,848.7451864653098
2650,2025-03-13,2025-03-31,Tender,AEG,MAN,PW,21.11,8.274912958963334,1.9732484718418954,1.5141616622480538,19.078436944325478,1.514312249803889,0.0,0.0,0.0,32.35507228718265,21.11,1,2,1.2,203.977019230769,257.44209151795167,850.12527461058
2793,2025-03-16,2025-03-31,Tender,WF,MAN,PW,23.41,2.533,1.2109999999999999,17.413,8.206,1.4971582685433997,0.0,0.0,0.0,30.8601582685434,23.41,1,3,1.3,203.977019230769,258.24717749931244,852.7838295382296
2887,2025-03-17,2025-03-31,Tender,Royal Petrol,MBA,PM,13.775369639085316,31.003765267701347,8.788685829736432,1.5703921388557258,1.0928459913674349,0.0,0.0,0.0,0.0,42.45568922766093,13.775369639085316,1,1,1.1,211.93,268.16105886674626,885.5214485897695
2338,2025-03-13,2025-03-31,Tender,UCIG,MBA,PM,17.678391036826156,31.003765267701347,8.788685829736432,1.5703921388557258,1.0928459913674349,0.2755073927817063,0.0,0.0,0.0,42.73119662044264,17.678391036826156,1,2,1.2,211.93,272.3395876572688,899.319786361833
2515,2025-03-14,2025-03-31,Tender,Total,MBA,PM,16.07126457893287,10.091835797593903,33.841513151244,1.0201684771710824,0.0,0.0,0.0,0.0,0.0,44.953517426008986,16.07126457893287,1,3,1.3,211.93,272.9547820049419,901.3512811367191
3114,2025-03-13,2025-03-31,Tender,Jetex,MBA,PM,13.775369639085316,49.69235007806043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69235007806043,13.775369639085316,1,4,1.4,211.93,275.3977197171458,909.4183500499588
2934,2025-03-13,2025-03-31,Tender,Ist Jet,MBA,PM,15.612085590963357,1.355496372485995,49.02286711360088,0.0,0.0,0.0,0.0,0.0,0.0,50.378363486086876,15.612085590963357,1,5,1.5,211.93,277.92044907705025,917.7489069422353
2651,2025-03-13,2025-03-31,Tender,AEG,MBA,PM,21.5,1.0220611830656483,9.569999999999999,33.76,1.48,0.0,0.0,0.0,0.0,45.83206118306564,21.5,1,6,1.6,211.93,279.26206118306567,922.1791784387194
2794,2025-03-16,2025-03-31,Tender,WF,MBA,PW,41.449000000000005,1.1900000000000002,9.569999999999999,33.76,1.476,0.0,0.0,0.0,0.0,45.995999999999995,41.449000000000005,7,1,7.1,221.514157303371,308.959157303371,1020.2449292471917
2351,2025-03-13,2025-03-31,Tender,UCIG,MCT,1/2M,2.892827624207916,0.8081550188263386,3.609146845440353,2.0387547065846268,4.656074938010837,0.0,0.0,0.0,0.0,11.112131508862156,2.892827624207916,1,1,1.1,225.756909090909,239.76186822397906,791.7416412492237
2397,2025-03-07,2025-03-31,Tender,ASM,MCT,1/2M,5.050968867664616,3.93,5.08,0.88,2.22,0.0,0.0,0.0,0.0,12.110000000000001,5.050968867664616,1,2,1.2,225.756909090909,242.91787795857363,802.1634165948018
3232,2025-03-13,2025-03-31,Tender,Jetex,MCT,1/2M,12.030489484801175,6.520341629167049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520341629167049,12.030489484801175,1,3,1.3,225.756909090909,244.3077402048772,806.7530197045455
2652,2025-03-13,2025-03-31,Tender,AEG,MCT,1/2M,7.95,3.93,2.22,0.8699999999999999,5.07,0.0,0.0,0.0,0.0,12.09,7.95,1,4,1.4,225.756909090909,245.796909090909,811.6705531999997
2795,2025-03-16,2025-03-31,Tender,WF,MCT,1/2M,13.5,0.8699999999999999,5.07,3.93,2.22,0.0,0.0,0.0,0.0,12.090000000000002,13.5,1,5,1.5,225.756909090909,251.346909090909,829.9977631999998
2796,2025-03-16,2025-03-31,Tender,WF,MIR,PW,39.75,1.309,19.75,0.0,0.0,0.0,0.0,0.0,0.0,21.059,39.75,1,1,1.1,1025.84659485478,1086.65559485478,3588.354105329455
2653,2025-03-13,2025-03-31,Tender,AEG,MIR,MP,10.5,1.0429089310497643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0429089310497643,10.5,2,1,2.1,1025.84659485478,1037.38950378583,3425.6676194015677
3191,2025-03-13,2025-03-31,Tender,Jetex,MLA,PM,50.32661337673743,12.168247720279332,1.6686546206665736,0.0,0.0,0.0,0.0,0.0,0.0,13.836902340945906,50.32661337673743,1,1,1.1,216.3,280.4635157176833,926.1466216029339
2343,2025-03-13,2025-03-31,Tender,UCIG,MLA,PM,73.33088437873083,0.90385440827838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90385440827838,73.33088437873083,1,2,1.2,216.3,290.53473878700925,959.4038144224619
2654,2025-03-13,2025-03-31,Tender,AEG,MLA,PM,76.24462863316064,0.90385440827838,0.0,0.0,0.0,0.0,0.0,0.0,24.605176592101916,0.90385440827838,100.84980522526256,1,3,1.3,216.3,318.053659633541,1050.276794841879
2797,2025-03-16,2025-03-31,Tender,WF,MLA,PM,91.872,18.927,1.0250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,19.951999999999998,91.872,1,4,1.4,216.3,328.124,1083.5310728000002
2655,2025-03-13,2025-03-31,Tender,AEG,MLE,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1,450.464002906712,450.464002906712,1487.5222303985443
2798,2025-03-16,2025-03-31,Tender,WF,MLE,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1,463.21,463.21,1529.612062
2393,2025-03-07,2025-03-31,Tender,ASM,MLE,MP,0.918357975939021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918357975939021,1,3,1.3,414.372302323446,415.290660299385,1371.3728184406293
2341,2025-03-13,2025-03-31,Tender,UCIG,MLE,MP,1.1479474699237762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1479474699237762,1,4,1.4,414.372302323446,415.52024979336977,1372.1309688676656
2891,2025-03-17,2025-03-31,Tender,Royal Petrol,MLE,MP,1.836715951878042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836715951878042,1,5,1.5,440.808282136357,442.644998088235,1461.7023126869697
3242,2025-03-13,2025-03-31,Tender,Jetex,MLE,MP,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,6,1.6,451.21,457.21,1509.7988619999999
2947,2025-03-13,2025-03-31,Tender,Ist Jet,MLE,MP,11900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,1,7,1.7,451.221085264538,12351.221085264538,40786.20226776056
2314,2025-03-12,2025-03-31,Tender,UCIG,MLH,PM,25.029814345194342,1.0429089310497643,3.5597958179831957,6.53556393094408,0.0,0.0,0.0,0.0,20.162906000295443,11.13826867997704,45.19272034548979,1,1,1.1,225.57,281.90098902546686,930.8934459598967
